N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
3199,08:59:09.502,36286,37037,35688,36128,35453,1184,1071,976,970,969,2323,1551,1505,1612,1737,1545,470,497,468,492,533,471,465,422,,43.0
3200,08:59:13.063,36498,37151,35844,36127,35265,1185,1072,971,972,970,2323,1551,1504,1612,1737,1545,471,500,466,494,531,475,464,419,,43.0
3201,08:59:19.403,36324,37058,35594,36365,35220,1187,1072,975,970,972,2325,1555,1504,1611,1736,1544,471,495,467,489,530,473,461,419,,43.0
3202,08:59:22.941,36436,37093,35615,36052,35381,1187,1072,976,971,974,2322,1550,1508,1612,1737,1544,472,495,468,493,531,476,462,421,,43.0
3203,08:59:26.541,36478,37093,35747,36101,35375,1184,1071,976,973,974,2324,1554,1505,1611,1738,1543,470,499,467,489,533,475,462,420,,43.0
3204,08:59:30.166,36268,37099,35880,36215,35526,1185,1071,974,970,971,2325,1552,1503,1611,1738,1548,471,498,468,492,536,478,462,417,,43.0
3205,08:59:33.742,36490,37024,35661,36188,35421,1187,1070,973,972,973,2323,1552,1506,1612,1738,1546,470,498,467,491,534,474,462,422,,43.0
3206,08:59:37.319,36380,37042,35832,36237,35488,1183,1071,972,971,970,2324,1554,1505,1614,1736,1545,470,499,468,492,533,474,462,416,,43.0
3207,08:59:40.921,36511,37045,35678,36178,35330,1186,1069,976,971,972,2322,1551,1506,1610,1736,1545,472,497,467,490,531,480,462,416,,43.0
3208,08:59:44.520,36498,37123,35685,35973,35428,1182,1071,976,971,972,2325,1552,1505,1612,1738,1546,472,494,470,493,535,473,465,417,,43.0
3209,08:59:48.064,36492,37209,35722,36122,35419,1186,1069,976,971,973,2324,1551,1503,1610,1735,1544,473,497,465,491,536,473,461,423,,43.0
3210,08:59:51.679,36311,37002,35728,36097,35235,1186,1072,974,970,974,2322,1551,1505,1614,1738,1549,473,497,467,488,530,478,462,420,,43.0
3211,08:59:57.861,36238,37137,35586,36081,35275,1184,1070,975,969,972,2324,1549,1504,1614,1738,1542,469,498,469,488,533,474,465,420,,43.0
3212,09:00:01.384,36563,37040,35757,36123,35474,1184,1071,977,970,970,2323,1547,1503,1615,1736,1545,473,499,469,488,532,473,461,418,,43.0
3213,09:00:05.008,36405,36950,35758,36018,35283,1184,1069,976,970,971,2323,1549,1505,1614,1738,1542,472,500,467,492,536,476,463,418,,43.0
3214,09:00:08.624,36575,37020,35586,36156,35393,1184,1071,974,969,971,2323,1551,1505,1613,1739,1544,473,494,468,492,536,475,467,418,,43.0
3215,09:00:12.261,36431,37157,35579,36164,35353,1184,1070,976,971,972,2324,1550,1504,1614,1737,1545,473,496,468,490,535,478,461,420,,43.0
3216,09:00:15.829,36437,36971,35777,36153,35497,1181,1071,975,969,970,2323,1553,1505,1611,1735,1545,469,495,470,491,531,479,466,418,,43.0
3217,09:00:19.501,36372,37061,35866,36149,35573,1186,1069,973,973,970,2324,1550,1504,1613,1738,1543,471,497,467,490,529,501,460,420,,43.0
3218,09:00:23.083,36440,37262,35565,36087,35188,1187,1069,975,970,971,2324,1553,1506,1614,1737,1545,469,496,467,492,534,474,464,422,,43.0
3219,09:00:26.681,36490,37187,35741,36070,35413,1183,1069,976,971,972,2325,1551,1505,1614,1739,1543,469,499,467,491,529,475,463,421,,43.0
3220,09:00:30.261,36488,37043,35708,36225,35424,1187,1071,974,970,970,2324,1553,1504,1614,1737,1545,473,495,467,491,529,471,460,420,,43.0
3221,09:00:36.382,36557,37186,35542,36185,35333,1185,1070,973,971,973,2324,1552,1502,1611,1737,1546,472,497,469,488,530,476,460,419,,43.0
3222,09:00:39.974,36498,37208,35617,36058,35330,1183,1072,974,972,974,2323,1552,1504,1612,1737,1545,471,498,469,490,530,476,462,420,,43.0
3223,09:00:43.610,36500,37041,35672,36177,35384,1186,1071,973,969,971,2324,1550,1505,1615,1737,1542,472,498,467,491,531,476,466,446,,43.0
3224,09:00:47.203,36283,37136,35748,36006,35367,1183,1071,975,971,972,2325,1553,1506,1614,1738,1546,472,496,468,488,530,475,464,418,,43.0
3225,09:00:50.763,36491,37037,35641,36092,35304,1183,1069,973,969,972,2324,1550,1503,1613,1738,1547,472,497,469,494,533,475,468,421,,43.0
3226,09:00:54.402,36505,37140,35784,36081,35516,1185,1072,975,972,971,2325,1552,1504,1614,1737,1546,473,498,467,489,529,473,463,421,,43.0
3227,09:00:58.001,36517,37248,35552,36093,35359,1181,1069,974,969,972,2322,1552,1504,1612,1735,1549,473,501,468,492,529,476,461,420,,43.0
3228,09:01:01.540,36510,36901,35854,36107,35411,1181,1069,976,971,973,2322,1549,1506,1611,1737,1544,473,498,469,492,532,476,462,419,,43.0
3229,09:01:05.121,36544,37156,35624,36083,35453,1184,1070,976,969,972,2322,1552,1504,1610,1738,1544,472,498,469,492,531,474,462,421,,43.0
3230,09:01:08.780,36501,37117,35654,36147,35386,1185,1072,975,968,972,2325,1553,1504,1611,1739,1544,472,498,467,488,532,475,463,421,,43.0
3231,09:01:15.044,36590,37216,35505,36044,35328,1184,1071,972,972,973,2323,1552,1503,1611,1738,1542,473,497,468,493,532,475,462,418,,43.0
3232,09:01:18.682,36519,36961,35550,36116,35472,1186,1071,975,969,974,2324,1553,1502,1615,1737,1546,471,495,467,493,531,501,462,416,,43.0
3233,09:01:22.203,36557,36972,35674,36069,35535,1184,1071,974,971,970,2324,1552,1504,1612,1737,1543,470,499,467,489,529,474,464,421,,43.0
3234,09:01:25.784,36480,37034,35807,35934,35437,1182,1072,975,971,972,2322,1547,1503,1612,1738,1544,471,497,468,489,530,507,460,451,,43.0
3235,09:01:29.340,36419,37087,35685,36268,35443,1185,1071,974,971,972,2323,1551,1505,1613,1737,1547,473,498,470,492,530,472,462,419,,43.0
3236,09:01:32.878,36239,36920,35592,36114,35528,1184,1069,976,970,972,2325,1552,1504,1612,1737,1542,472,497,466,490,533,496,461,420,,43.0
3237,09:01:36.602,36533,37047,35649,36168,35461,1187,1071,976,970,971,2325,1552,1505,1615,1737,1544,471,497,465,492,532,473,462,419,,43.0
3238,09:01:40.144,36377,37056,35740,36153,35432,1186,1072,974,971,974,2325,1553,1507,1612,1735,1545,473,498,468,492,529,478,465,420,,43.0
3239,09:01:43.701,36465,36909,35705,36115,35414,1184,1070,977,970,972,2323,1553,1504,1612,1737,1546,469,497,466,491,530,473,461,436,,43.0
3240,09:01:47.283,36530,37152,35656,36161,35399,1183,1071,975,971,972,2324,1554,1503,1614,1738,1543,471,497,469,489,531,475,460,418,,43.0
3241,09:01:53.425,36478,37111,35507,36153,35261,1186,1070,973,970,975,2323,1551,1504,1613,1737,1543,472,499,466,490,530,476,462,418,,43.0
3242,09:01:57.024,36467,37033,35821,36077,35405,1185,1070,975,970,971,2323,1552,1503,1614,1737,1545,472,496,469,488,533,471,462,420,,43.0
3243,09:02:00.584,36484,37044,35911,36105,35541,1185,1070,974,972,974,2322,1551,1507,1614,1739,1548,472,498,468,488,532,475,463,418,,43.0
3244,09:02:04.201,36546,37130,35623,36142,35297,1186,1072,973,972,971,2325,1548,1505,1612,1737,1543,472,498,468,492,529,479,462,418,,43.0
3245,09:02:07.764,36707,37132,35739,36149,35411,1186,1072,976,969,971,2325,1550,1505,1613,1737,1542,473,495,468,491,533,471,463,420,,43.0
3246,09:02:11.402,36488,37151,35673,36133,35535,1186,1072,976,970,974,2323,1550,1503,1613,1738,1546,470,497,467,492,533,474,462,420,,43.0
3247,09:02:15.023,36606,37012,35656,36150,35336,1187,1071,974,970,972,2323,1549,1505,1613,1738,1543,473,498,467,489,531,506,463,420,,43.0
3248,09:02:18.561,36386,37099,35663,36151,35463,1184,1073,973,970,974,2324,1554,1503,1613,1736,1546,469,494,468,493,531,474,463,420,,43.0
3249,09:02:22.125,36499,37185,35787,36029,35414,1186,1072,975,971,972,2323,1549,1506,1612,1735,1544,471,501,468,488,531,476,461,421,,43.0
3250,09:02:25.660,36540,36963,35759,36066,35456,1186,1070,975,972,973,2322,1552,1503,1613,1735,1546,470,499,468,492,533,474,463,422,,43.0
3251,09:02:31.888,36352,37068,35356,36127,35348,1185,1069,972,971,972,2322,1552,1506,1612,1739,1541,472,497,467,489,531,477,462,420,,43.0
3252,09:02:35.543,36444,37113,35627,36105,35466,1184,1071,973,969,972,2323,1552,1506,1612,1736,1544,471,495,466,490,531,476,460,417,,43.0
3253,09:02:39.161,36250,37055,35804,36180,35343,1186,1072,975,967,974,2324,1550,1507,1611,1738,1547,472,498,468,490,531,473,464,420,,43.0
3254,09:02:42.822,36584,37018,35605,36021,35467,1183,1069,974,970,973,2323,1550,1509,1613,1737,1547,471,497,468,493,533,474,465,416,,43.0
3255,09:02:46.341,36531,37047,35734,35936,35460,1186,1071,974,971,973,2325,1550,1504,1613,1737,1547,474,497,468,488,530,475,462,418,,43.0
3256,09:02:49.905,36544,37078,35741,36130,35397,1185,1070,973,970,973,2324,1549,1505,1612,1738,1545,469,497,468,490,531,473,461,420,,43.0
3257,09:02:53.500,36519,37019,35718,36149,35456,1186,1069,972,971,973,2323,1547,1504,1613,1738,1546,471,496,466,491,530,500,461,419,,43.0
3258,09:02:57.024,36594,37152,35614,36154,35420,1186,1072,973,972,972,2322,1551,1504,1612,1735,1546,470,497,469,490,534,473,461,421,,43.0
3259,09:03:00.600,36449,37136,35827,36116,35522,1185,1070,973,970,973,2324,1551,1505,1612,1738,1544,472,498,467,492,531,473,464,420,,43.0
3260,09:03:04.143,36467,37028,35679,36118,35422,1185,1071,974,972,974,2324,1551,1504,1612,1739,1546,473,499,470,491,530,475,463,419,,43.0
3261,09:03:10.381,36500,37156,35578,36029,35302,1186,1069,974,972,973,2322,1551,1504,1614,1738,1545,472,497,467,490,530,473,463,416,,43.0
3262,09:03:14.041,36481,37000,35725,35980,35358,1184,1071,971,971,974,2323,1549,1503,1614,1738,1541,473,497,469,491,532,476,460,445,,43.0
3263,09:03:17.603,36530,37169,35785,36237,35437,1182,1071,971,972,973,2323,1549,1506,1613,1735,1543,468,497,467,488,531,474,468,421,,43.0
3264,09:03:21.222,36450,37237,35689,36166,35492,1183,1071,972,970,971,2323,1553,1504,1612,1737,1543,473,498,469,491,536,475,461,444,,43.0
3265,09:03:24.800,36441,37151,35619,36052,35508,1181,1070,976,972,972,2321,1548,1506,1613,1736,1542,470,496,468,493,531,472,463,420,,43.0
3266,09:03:28.440,36580,37103,35734,36225,35368,1183,1071,976,969,972,2323,1552,1504,1613,1736,1546,471,500,467,492,532,478,461,420,,43.0
3267,09:03:31.980,36685,36977,35760,36160,35414,1185,1071,973,970,971,2325,1548,1504,1614,1736,1548,473,498,469,489,529,477,461,422,,43.0
3268,09:03:35.561,36554,37095,35814,36163,35429,1186,1071,974,972,972,2326,1552,1507,1612,1736,1544,471,496,473,490,532,476,461,446,,43.0
3269,09:03:39.123,36594,37081,35753,36208,35431,1186,1070,972,970,974,2324,1553,1508,1613,1735,1546,472,498,467,489,530,475,465,419,,43.0
3270,09:03:42.699,36553,36943,35766,36193,35421,1187,1071,976,971,974,2324,1550,1507,1613,1737,1545,470,500,466,491,531,475,462,419,,43.0
3271,09:03:48.901,36501,37136,35514,36133,35305,1183,1070,973,971,970,2323,1551,1508,1613,1736,1543,471,500,469,492,536,474,465,419,,43.0
3272,09:03:52.463,36460,36951,35893,35985,35414,1185,1071,973,971,974,2324,1551,1506,1612,1737,1543,472,499,469,490,529,476,460,419,,43.0
3273,09:03:56.024,36593,37168,35729,36139,35527,1186,1070,974,972,973,2323,1553,1506,1614,1738,1541,470,498,468,491,534,472,463,418,,43.0
3274,09:03:59.603,36337,37063,35807,36079,35429,1184,1069,975,969,974,2325,1550,1504,1613,1739,1547,472,499,468,488,533,476,462,421,,43.0
3275,09:04:03.101,36683,37129,35821,36187,35418,1184,1070,974,970,973,2323,1552,1506,1613,1740,1547,472,498,467,492,534,476,465,420,,43.0
3276,09:04:06.643,36359,37010,35830,35989,35444,1183,1071,974,970,971,2324,1549,1504,1612,1737,1541,468,497,465,494,531,475,464,420,,43.0
3277,09:04:10.163,36762,37050,35633,36162,35398,1185,1070,972,969,971,2325,1550,1506,1614,1740,1543,470,498,467,492,530,477,465,416,,43.0
3278,09:04:13.742,36542,37055,35751,36107,35476,1187,1070,974,971,973,2324,1550,1506,1613,1737,1547,469,497,468,493,533,472,461,420,,43.0
3279,09:04:17.461,36544,36958,35742,36106,35453,1186,1070,973,970,972,2325,1551,1508,1612,1737,1544,472,499,469,490,532,475,463,422,,43.0
3280,09:04:21.200,36501,37060,35797,36205,35573,1186,1072,976,968,972,2326,1548,1505,1614,1739,1546,471,494,468,491,531,503,464,423,,43.0
3281,09:04:27.363,36551,37356,35534,36150,35390,1185,1071,972,970,972,2325,1553,1504,1611,1739,1542,468,497,467,489,532,475,463,416,,43.0
3282,09:04:30.964,36646,37062,35615,36037,35411,1185,1071,973,972,973,2325,1550,1505,1613,1737,1543,473,498,467,490,529,478,465,420,,43.0
3283,09:04:34.539,36491,36967,35926,36154,35418,1185,1070,972,972,970,2323,1549,1504,1612,1738,1546,470,499,468,491,532,476,462,417,,43.0
3284,09:04:38.100,36376,37199,35804,36200,35419,1186,1071,973,971,970,2325,1549,1505,1614,1737,1544,471,495,468,491,533,475,462,418,,43.0
3285,09:04:41.660,36372,37000,35686,36188,35513,1185,1072,974,970,969,2324,1550,1506,1612,1738,1548,472,499,468,492,530,475,461,422,,43.0
3286,09:04:45.284,36477,37041,35622,36045,35410,1186,1070,974,973,972,2323,1553,1506,1612,1737,1545,472,496,468,490,534,475,468,420,,43.0
3287,09:04:48.901,36403,37173,35825,36153,35465,1184,1070,976,972,969,2324,1552,1504,1613,1737,1546,471,495,468,490,531,473,468,419,,43.0
3288,09:04:52.421,36564,37061,35788,36073,35450,1186,1072,975,972,971,2323,1549,1506,1613,1736,1546,473,496,468,490,533,478,465,420,,43.0
3289,09:04:56.000,36648,37134,35826,36054,35311,1183,1069,977,972,971,2325,1551,1505,1614,1740,1546,472,498,468,491,533,477,461,422,,43.0
3290,09:04:59.801,36461,36915,35751,36155,35478,1187,1070,977,970,970,2323,1548,1506,1613,1736,1546,469,497,467,490,532,476,461,416,,43.0
3291,09:05:05.922,36393,37146,35526,36188,35385,1184,1072,974,970,974,2325,1552,1504,1613,1736,1544,473,495,470,492,529,473,463,416,,43.0
3292,09:05:09.482,36576,36882,35824,36023,35418,1186,1070,974,972,971,2324,1552,1507,1615,1736,1543,468,497,466,491,530,473,461,417,,43.0
3293,09:05:13.103,36374,36834,35691,36199,35379,1184,1072,975,970,972,2322,1552,1505,1614,1736,1543,472,498,468,492,530,474,462,419,,43.0
3294,09:05:16.781,36570,36899,35771,36209,35341,1187,1072,971,970,972,2324,1551,1505,1613,1738,1545,470,496,467,490,534,474,463,419,,43.0
3295,09:05:20.339,36437,37047,35737,36165,35530,1182,1072,972,971,973,2323,1550,1508,1612,1737,1544,472,499,467,489,532,476,461,423,,43.0
3296,09:05:23.922,36485,37003,35792,36057,35508,1184,1070,975,969,972,2323,1551,1507,1612,1736,1546,473,495,468,491,530,476,464,422,,43.0
3297,09:05:27.500,36711,36962,35718,36181,35392,1183,1070,974,970,973,2326,1551,1506,1614,1737,1546,470,497,467,492,532,476,463,421,,43.0
3298,09:05:31.081,36540,36962,35767,36120,35449,1184,1072,976,970,973,2323,1551,1507,1613,1736,1544,472,496,468,488,533,473,460,417,,43.0
3299,09:05:34.583,36450,36876,35628,36212,35374,1182,1071,975,973,971,2322,1552,1503,1613,1737,1544,471,498,467,490,532,475,463,418,,43.0
3300,09:05:38.143,36470,37174,35632,36189,35413,1184,1070,974,969,972,2322,1551,1503,1612,1740,1541,473,496,468,493,532,472,460,419,,43.0
3301,09:05:44.503,36511,37146,35617,36197,35306,1186,1072,974,972,974,2324,1550,1507,1613,1738,1545,473,498,470,492,532,474,462,417,,43.0
3302,09:05:48.023,36506,36942,35612,36139,35368,1187,1071,972,972,973,2322,1552,1506,1613,1738,1548,471,496,468,490,533,476,464,422,,43.0
3303,09:05:51.623,36584,36996,35760,36095,35443,1185,1071,972,969,973,2324,1548,1507,1614,1738,1545,472,495,468,493,535,474,461,417,,43.0
3304,09:05:55.224,36602,36959,35598,36161,35365,1186,1071,973,972,973,2323,1549,1503,1611,1737,1546,472,496,467,493,529,474,462,420,,43.0
3305,09:05:58.781,36525,36885,35716,36003,35400,1184,1072,975,970,971,2324,1547,1506,1612,1738,1544,473,498,468,493,530,475,461,418,,43.0
3306,09:06:02.344,36516,36880,35660,36142,35508,1184,1073,972,969,971,2325,1550,1504,1612,1736,1545,473,498,467,490,532,476,460,416,,43.0
3307,09:06:06.000,36621,36989,35719,36020,35323,1184,1071,975,969,971,2323,1551,1506,1613,1737,1544,471,498,469,491,530,477,463,417,,43.0
3308,09:06:09.543,36555,36964,35793,36179,35303,1184,1070,973,969,970,2323,1548,1505,1612,1738,1546,472,498,468,492,532,477,462,420,,43.0
3309,09:06:13.080,36510,37050,35847,36114,35504,1185,1070,973,969,973,2322,1549,1504,1612,1738,1546,472,497,468,492,533,475,465,417,,43.0
3310,09:06:16.663,36657,36873,35660,36095,35434,1187,1072,974,970,970,2323,1549,1505,1613,1738,1546,469,497,469,492,535,475,462,417,,43.0
3311,09:06:22.782,36443,37182,35607,36246,35299,1187,1070,974,970,971,2323,1552,1504,1612,1738,1542,470,495,470,490,529,475,461,417,,43.0
3312,09:06:26.322,36409,36954,35792,36157,35433,1187,1071,972,972,973,2323,1552,1504,1612,1738,1546,471,498,465,493,531,475,463,417,,43.0
3313,09:06:29.863,36457,36895,35706,36057,35399,1186,1069,973,972,974,2322,1552,1504,1613,1736,1542,469,498,465,490,529,474,461,421,,43.0
3314,09:06:33.400,36592,37029,35741,36241,35424,1184,1070,974,971,972,2324,1554,1505,1614,1739,1545,472,496,467,492,534,473,460,418,,43.0
3315,09:06:36.943,36515,37069,35697,36061,35343,1186,1071,975,972,971,2325,1553,1504,1612,1739,1541,471,497,469,492,535,472,463,422,,43.0
3316,09:06:40.500,36395,36909,35802,36089,35378,1184,1072,975,970,970,2324,1552,1506,1612,1735,1542,470,498,467,492,529,475,462,419,,43.0
3317,09:06:44.103,36469,37013,35784,35981,35198,1186,1071,976,970,971,2324,1548,1506,1612,1739,1545,472,499,467,492,533,475,460,421,,43.0
3318,09:06:47.663,36559,36790,35707,36062,35333,1184,1071,975,970,972,2324,1550,1505,1613,1738,1542,472,498,466,492,533,477,462,422,,43.0
3319,09:06:51.220,36461,36914,35685,36154,35400,1187,1071,971,971,975,2326,1550,1506,1613,1737,1544,471,497,469,488,532,475,463,419,,43.0
3320,09:06:54.802,36418,36954,35715,36031,35554,1182,1071,975,970,973,2324,1547,1504,1612,1737,1545,469,496,466,489,529,476,462,447,,43.0
3321,09:07:00.922,36409,37074,35532,36031,35314,1187,1070,974,974,973,2325,1552,1505,1611,1737,1543,473,497,467,489,531,475,462,418,,43.0
3322,09:07:04.479,36655,37003,35658,36014,35430,1187,1070,971,970,971,2325,1550,1506,1612,1738,1542,470,496,469,491,535,475,463,422,,43.0
3323,09:07:08.042,36545,36878,35465,36100,35266,1186,1070,977,969,971,2323,1550,1504,1611,1738,1542,470,495,469,489,533,505,461,420,,43.0
3324,09:07:11.642,36465,36916,35889,36018,35670,1183,1072,977,972,972,2324,1551,1506,1612,1736,1541,469,499,468,488,534,475,465,420,,43.0
3325,09:07:15.223,36487,36978,35716,36106,35593,1186,1071,973,970,973,2324,1548,1507,1613,1736,1545,472,497,467,492,531,476,462,418,,43.0
3326,09:07:18.700,36525,36931,35703,36156,35411,1184,1073,973,972,972,2324,1551,1504,1611,1737,1547,469,498,468,493,532,477,463,419,,43.0
3327,09:07:22.319,36594,37004,35641,35925,35312,1186,1070,977,972,972,2325,1553,1504,1610,1737,1542,472,495,471,493,531,503,464,423,,43.0
3328,09:07:25.824,36591,36964,35680,36132,35443,1185,1072,974,970,974,2324,1548,1506,1610,1739,1543,472,499,465,491,531,475,461,417,,43.0
3329,09:07:29.380,36498,36912,35734,36186,35461,1185,1071,977,972,971,2324,1550,1509,1610,1740,1543,469,496,469,489,533,473,464,422,,43.0
3330,09:07:33.103,36594,37023,35667,36040,35458,1183,1074,973,972,973,2323,1551,1507,1610,1736,1546,471,495,468,493,534,475,462,422,,43.0
3331,09:07:39.263,36464,37148,35533,36261,35329,1186,1071,974,971,972,2324,1552,1504,1612,1739,1546,471,495,468,494,533,474,460,423,,43.0
3332,09:07:42.840,36633,36899,35801,36214,35495,1186,1069,973,970,973,2325,1551,1506,1612,1739,1546,473,497,468,489,532,478,464,421,,43.0
3333,09:07:46.362,36366,37037,35690,36141,35389,1184,1072,972,972,972,2324,1551,1503,1614,1739,1546,470,498,467,491,530,472,464,420,,43.0
3334,09:07:49.883,36603,37018,35609,36078,35307,1183,1071,976,972,971,2325,1551,1505,1612,1738,1546,473,498,465,490,530,475,460,420,,43.0
3335,09:07:53.535,36402,37095,35565,36139,35425,1184,1069,975,969,971,2324,1549,1503,1612,1739,1546,470,500,467,492,531,478,465,418,,43.0
3336,09:07:57.143,36401,37004,35590,36104,35319,1181,1070,974,970,974,2325,1554,1508,1613,1738,1546,473,497,467,488,530,476,461,421,,43.0
3337,09:08:00.922,36502,37023,35704,36101,35487,1186,1071,974,970,971,2324,1554,1504,1612,1737,1546,471,497,466,493,531,472,465,418,,43.0
3338,09:08:04.479,36516,37036,35709,36166,35259,1187,1070,973,971,974,2324,1555,1505,1612,1735,1543,473,496,468,491,534,473,461,420,,43.0
3339,09:08:07.979,36395,36875,35745,36032,35388,1185,1071,974,969,969,2324,1550,1506,1613,1738,1543,472,498,466,493,530,473,461,418,,43.0
3340,09:08:11.598,36543,37070,35726,36147,35312,1186,1072,973,972,973,2324,1551,1505,1613,1738,1542,473,499,469,490,533,473,464,444,,43.0
3341,09:08:17.781,36523,37061,35529,36094,35278,1187,1070,975,970,974,2325,1549,1507,1613,1735,1546,473,498,469,489,533,472,462,421,,43.0
3342,09:08:21.362,36571,36819,35681,36006,35381,1185,1073,974,969,971,2323,1550,1504,1615,1736,1542,472,494,469,490,534,471,461,416,,43.0
3343,09:08:25.022,36584,37033,35718,36027,35421,1186,1071,973,971,972,2322,1554,1503,1613,1737,1545,470,497,466,490,532,475,464,420,,43.0
3344,09:08:28.643,36501,37042,35724,36276,35386,1186,1072,974,972,970,2322,1549,1506,1613,1739,1542,473,496,468,492,530,475,463,420,,43.0
3345,09:08:32.240,36495,36964,35699,36142,35419,1186,1070,975,969,971,2325,1551,1503,1614,1738,1546,472,498,466,492,530,478,467,443,,43.0
